appid,review,sentiment
10,yea,Positive
10,after 20 years still going good,Positive
10,Best game,Positive
10,Топ,Positive
10,best game :)))))),Positive
10,Pretty good nostalgic game!,Positive
10,epickie,Positive
10,god game,Positive
10,Best childhood game :),Positive
10,Best game ever 🔥🔥🔥🔥🔥,Positive
10,Been playing for almost 20 years and it still is awesome and realistic. will never go out of style,Positive
10,аааа стрелять,Positive
10,This game is really fun and the graphics look comfortable,Positive
10,"One of the best games ever made, the only minus point I find is that it does not come with pre-configured hammer editor with it like the Source games do. Regardless, a timeless masterpiece worth playing ... !!!",Positive
10,yes,Positive
10,DICK IS GOOD,Positive
10,love it,Positive
10,"poop game 

10/10",Positive
10,Really good,Positive
10,edhbetdgnhjtdgchnjct,Positive
10,"Awesome game,im on it since 2009",Positive
10,"its not too late to buy this game, its good
note : play on low rez like 720x576 or 720x480 to get the best crosshair",Positive
10,CS 1.6 XD,Positive
10,śekiracija,Positive
10,"Just try
",Positive
10,This is where it all started broski,Positive
10,i miss my friends,Positive
10,the good stuff.,Positive
10,mue steaua,Positive
10,"Its fun, i guess..",Positive
10,No words needed.,Positive
10,"Movement feels nice, even ~20 years later.",Positive
10,"yall know this game, good old",Positive
10,Goated.,Positive
10,Came back to this EPIC game after good 15 years of break. So many memories... Thousands of hours of great fun with buddies on our misioo i spoolka server... old good times.,Positive
10,AAAA-AAAA-AAAA-AAAA,Positive
10,:),Positive
10,I love being a terrorist,Positive
10,old is gold mf !,Positive
10,have you heard of BOMB,Positive
10,Yes,Positive
10,,Positive
10,"Its Classic CS Nuff Said, most of my hours will not be on the steam version but 1.5",Positive
10,"CS 1.6 > CS:GO
",Positive
10,fun game,Positive
10,"Best game ever made.
",Positive
10,love it,Positive
10,Always nice to play,Positive
10,The best CS series ever,Positive
10,"One of the best competitive FPS games ever.
9/10.",Positive
10,Cs for trolling,Positive
10,i will play everyday this game,Positive
10,very fun,Positive
10,BEST FIRST PERSON SHOOTER EVER,Positive
10,131313131,Positive
10,"the first fps game i ever played, and one of my favorite games i would never hate it.

 and i still play it from time to time :)",Positive
10,best FPS Game ever created,Positive
10,oldschool,Positive
10,very nice game,Positive
10,This game is so nostalgia,Positive
10,...,Positive
10,its ok,Positive
10,"Best game ever made , there will never be a better one",Positive
10,Nostalgia overload.,Positive
10,is awesome and bringing back memories,Positive
10,"Wow , This Game Refused To Dead . 

GOAT !!",Positive
10,"seksmaster
",Positive
10,Nostalgia hits hard,Positive
10,childhood game,Positive
10,This brings the feeling of controle overe your games and impulsions so it;s a very good experience!,Positive
10,"Still as i remember it. Great game, wouldn't change it for the world.",Positive
10,!!!,Positive
10,esta bueno meterte con fisuras en partidas que encontras a lo largo de la interweb,Positive
10,"LAN Cafes stole my lunch money

But it was so awesome

You had to be there

And even though the kids couldn't get along

They laughed along to CS

Hopefully...

",Positive
10,ogg,Positive
10,TOP GAME,Positive
10,Best game ever,Positive
10,"I Wonder - Kanye West

Find your dreams come true
And I wonder if you know
What it means, what it means
And I wonder if you know
What it means, what it means
And I wonder if you know
What it means to find your dreams
I've been waiting on this my whole life
These dreams be waking me up at night (night, night)
(And I wonder) you say I think I'm never wrong (wrong, wrong)
(And I wonder) you know what, maybe you're right, aight?
And I wonder if you know
What it means, what it means
And I wonder if you know
What it means to find your dreams
word
(And I wonder) do you even remember what the issue is?
You just trying to find where the tissue is
You can still be who you wish you is
It ain't happen yet
And that's what the intuition is (and I wonder)
When you hop back in the car
Drive back to the crib
Run back to their arms
The smokescreens
The chokes and the screams
You ever wonder what it all really mean
And I wonder if you know
What it means, what it means
And I wonder if you know
What it means to find your dreams
and I'm back on my grind
A psychic read my lifeline
Told me in my lifetime
My name would help light up the Chicago skyline
And that's what I'm (and I wonder)
Seven o'clock, that's primetime
Heaven'll watch, God calling from the hotlines
Why he keep giving me hot lines?
I'm a star, how could I not shine? (And I wonder)
How many ladies in the house (if you know)
How many ladies in the house without a spouse (what it means)
Something in your blouse got me feeling so aroused (what it means)
What you about? (And I wonder)
On that independent shit (if you know)
Trade it all for a husband and some kids (what it means)
You ever wonder what it all really mean? (To find your dreams come true)
You ever wonder if you'll find your dreams",Positive
10,pain,Positive
10,Nostalgia af,Positive
10,"Want something nostlagic? That's one of the best nostalgic aimming games.
Try now :D",Positive
10,Одесса мама паблик,Positive
10,"Never die. Over 2k+ non steam and some hours on Steam. I love you so much, and the deagle  1.6 was so perfect <3
And how many punches my keyboard  and mouse survived",Positive
10,amezin 1.6,Positive
10,Classic of the generation and the type!,Positive
10,"good game, good for low spec computers
",Positive
10,"i wasn't born before 2000 but damn this game is really fun, the graphics are not up to date but as i said it's fun, even in 2022",Positive
10,Sure! Best game ever!,Positive
10,nostaljic,Positive
10,Runs very nice on my buget pc with rtx3080ti,Positive
10,igrate e mnogo xubawa i mi xareswsa,Positive
10,Memories <3,Positive
10,.,Positive
10,󠁳⁧⁧,Positive
10,niceeeee,Positive
10,old but still super good,Positive
10,.,Positive
10,og ve valve orospusu geri dönmedi bu master piece e,Positive
10,sex :,Positive
10,"My very first steam game. Back in the days, it was a good flex to have a  CS on steam. It reminds me of my childhood. Those were the good days. Wishing I could go back in time because being adult is painful.",Positive
10,"Best game to exist, nothing will beat it",Positive
10,cs,Positive
10,good game,Positive
10,yes,Positive
10,pieniu vynas,Positive
10,"<3
",Positive
10,The game that will forever be in our minds! Still amazing to play.,Positive
10,piola,Positive
10,"-Te voy a violar pendejo de mierda, te voy a torturar aparte. 
Te voy a agarrar en la cama y te voy a 
+Callate gordo
-Te voy a dar chas chas en la cola y te voy a dejar los
+Callate
 -Los cachetes esos del culo flaquito ese que tenes colorado por... pendejo sucio.
+Callate (ininteligible)
-TOMA PUTO
-Te voy a... te voy a hacer un tatuaje con un cuchillo en las cachas del ojete ese.
-Voy a agarrar un cuchillo y te voy a hacer una... una nazi viste.
-No, te voy a hacer un... un pene te voy a dibujar en ese... en ese cachetito del ojete... un pene.
Te va a quedar cicatriz, (entre risas) y esa cicatriz no se te va a salir nunca, vas a ir a la playa, te vas a querer poner en bolas y vas a tener el...
*Jajaj se ponia en bolas
-O... o no se... vas a tener sexo con una mina y  te vas a poner en pelotas  y... y la mina te va a ver ese... ese pene 
+No fue gol (?
-Que esa cicatriz, y vos le vas a decir ""nada, me la hizo mi papá"" porque tu papá es un violador tambien...
+Es un pendejo del conter
-Abusa de vos.
Te voy a hacer mierda.
*Jajajs. (entre risas) Re pedofilo era.
-A vos tambien te voy a hacer mierda.
*Suspira* (entre risas) Estoy matando a todos con esta verga
+Con esta verga... yo me voy a campear... a campear
-BOCA12 PERO QUE TE HACES DE LA BARRA BRAVA NENE AHORA POR HACERTE LA BARRA BRAVA TE VOY A BUSCAR AHI AHI EN... EN LA BOMBONERA Y TE VOY A HACER MIERDA TE VOY A COJER ATRAS DE LA BUTACA
+No estoy en la bombonera boludo no estoy en la bombonera",Positive
10,Childhood <3,Positive
10,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☑ Cs 1.6
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☑ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☑ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☑ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☑ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☐ Worth the price
☑ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10",Positive
10,3,Positive
10,certified hood classic,Positive
10,not bad !!!,Positive
10,gg,Positive
10,One of the best!,Positive
10,MVP,Positive
10,[h1] I feel young again playing this game :)) [/h1],Positive
10,belea joc sa mor eu,Positive
10,This game is amazingly horrible but it deserves respect,Positive
10,"Te voy a ser sincero Baki. No esculpi estos musculos solo para pelear, trabaje este para hacer ser capaz de esto por mi amada",Positive
10,"тут мужики за 40, это очень круто",Positive
10,GOAT OF ALL TIME FR,Positive
10,7\,Positive
10,"Best game ever made in gaming history, 24 years old and still kicking thousands of players still playing this game better then CS 2 recommended.",Positive
10,Love this game,Positive
10,Nostalgia,Positive
10,nice,Positive
10,It's the place where i put almost all my hours growing up.,Positive
10,"perfect game
",Positive
10,good,Positive
10,w game,Positive
10,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☑ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☑ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☐ Good
☑ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☑ Check if you can run paint
☐ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☑ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☑ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☐ Worth the price
☑ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☑ 6
☐ 7
☐ 8
☐ 9
☐ 10",Positive
10,Masterpiece,Positive
10,"This game was my life back then.. all the moments i had and never forget! 
To this day 4. December 2022 i still miss those days when i have it all. 10k+ hours before i quit after 7 - 8 years.",Positive
10,....,Positive
10,oke,Positive
10,"I love this game, a lot of the hours I put into it when I had it on non-steam haha.
I missed playing on Drunk Gaming servers.

Seriously, the experiences I had playing this masterpiece are endless.

I have no words to explain all the appreciation I have for Cs 1.6.",Positive
10,if you havent play this legendary game as a child what chieldhood you had,Positive
10,It's an nice game,Positive
10,"⠀⠀⠀⢀⣠⣤⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣤⣤⣄
⠀⠀⠀⢸⡏⠉⠹⢷⣀⣰⣶⣶⣆⣀⡾⠉⠉⢹⠅
⠀⠀⠀⢸⡇⠀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣤⠀⢸⡂
⠀⠀⠀⠸⢷⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡾
⠀⠀⠀⢀⣾⣿⡟⠛⠛⣿⣿⣿⣿⠛⠛⣿⣿⣷⡀
⠀⠠⠤⣼⣿⣿⠀⣤⡄⢸⣿⣿⡇⣤⡄⠀⣿⣿⠷⠤⠄
⠀⢀⠶⠾⢿⣿⣆⣉⣁⣾⠿⢿⣷⣉⣁⣶⣿⡿⠷⢆
⠀⠀⠀⠀⠀⠛⢻⣿⣿⣿⣶⣶⣿⣿⣿⡟⠛⠁
⠀⠀⠀⠀⠀⠀⠀⣀⣶⣶⣶⣶⣶⣶⡀⠀⣾⡟⠿⡆⠀
⠀⠀⠀⠀⠀⠀⢠⣿⣿⣿⣿⣿⣿⣿⣧⡄⣿⡇⠀⠁",Positive
10,Ерллр,Positive
10,good,Positive
10,gmae 👍,Positive
10,best game ever : ) !,Positive
10,This Game Is Amazing It Has My Childhood Stories I Started Playing This Game In 2015 And Played It Over 5 Years Remember My Words Old Is Gold,Positive
10,:D,Positive
10,best game ever,Positive
10,Why wouldn't you play this game? It's pure nostalgia,Positive
10,Good Sense required else you'll always get knocked upp,Positive
10,what,Positive
10,The all-time greatest first person shooter.,Positive
10,X,Positive
10,good game,Positive
10,"Good Game, Good Classic",Positive
10,Childhood game. Been over 10 years playing. Love it.,Positive
10,"Been playing it for 20 years, what else is there to say?",Positive
10,The best 600 hours of my life,Positive
10,good game i wish i had it,Positive
10,Old but gold !!,Positive
10,childhood based,Positive
10,.,Positive
10,I mean it runs better than CSGO so there's that,Positive
10,really good game with great mods,Positive
10,LEGENDS DIE HERE !,Positive
10,-,Positive
10,guns,Positive
10,Just play it,Positive
10,yes.,Positive
10,Во,Positive
10,great,Positive
10,best game,Positive
10,the best cs game,Positive
10,"Gud, FPS tame 10/10",Positive
10,"W CS 1.6 
L ValoMID",Positive
10,CS:GO mais voce joga em uma calculadora,Positive
10,best game,Positive
10,";D
",Positive
10,Ok ツ,Positive
10,Really Good. Still pretty good and popular in 2022.  Game is never going to die fully.,Positive
10,DOORS STUCK! DOORS STUCK!,Positive
10,bring back too good times,Positive
10,give me back,Positive
10,"I live in the American Gardens building on West 81st Street, on the 11th floor.
My name is Patrick Bateman.
I'm 27 years old.

I believe in taking care of myself, in a balanced diet, in a rigorous exercise routine.
In the morning, if my face is a little puffy, I'll put on an icepack while doing my stomach crunches.
I can do a thousand now.
After I remove the icepack, I use a deep-pore cleanser lotion.
In the shower, I use a water-activated gel cleanser.
Then a honey-almond bodyscrub.
And on the face, an exfoliating gel-scrub.
Then I apply an herb mint facial masque,
which I leave on for ten minutes while I prepare the rest of my routine.
I always use an aftershave lotion with little or no alcohol,
because alcohol dries your face out and makes you look older.
Then moisturizer, then an anti-aging eye balm, followed by a final moisturizing protective lotion.

There is an idea of a Patrick Bateman.
Some kind of abstraction, but there is no real me.
Only an entity-- something illusory.
And though I can hide my cold gaze...
and you can shake my hand and feel flesh gripping yours...
and maybe you can even sense our life styles are probably comparable,
I simply am not there.",Positive
10,ASFAS,Positive
10,great game,Positive
10,"⣿⣿⣿⣿⣿⣿⣿⣿⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿
⣿⣿⣿⣿⣿⣿⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢺⣿
⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠆⠜⣿
⣿⣿⣿⣿⠿⠿⠛⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣿
⣿⣿⡏⠁⠀⠀⠀⠀⠀⣀⣠⣤⣤⣶⣶⣶⣶⣶⣦⣤⡄⠀⠀⠀⠀⢀⣴⣿
⣿⣿⣷⣄⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢿⡧⠇⢀⣤⣶
⣿⣿⣿⣿⣿⣿⣾⣮⣭⣿⡻⣽⣒⠀⣤⣜⣭⠐⢐⣒⠢⢰
⣿⣿⣿⣿⣿⣿⣿⣏⣿⣿⣿⣿⣿⣿⡟⣾⣿⠂⢈⢿⣷⣞
⣿⣿⣿⣿⣿⣿⣿⣿⣽⣿⣿⣷⣶⣾⡿⠿⣿⠗⠈⢻⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠻⠋⠉⠑⠀⠀⢘⢻
⣿⣿⣿⣿⣿⣿⣿⡿⠟⢹⣿⣿⡇⢀⣶⣶⠴⠶⠀⠀⢽
⣿⣿⣿⣿⣿⣿⡿⠀⠀⢸⣿⣿⠀⠀⠣⠀⠀⠀⠀⠀⡟⢿⣿
⣿⣿⣿⡿⠟⠋⠀⠀⠀⠀⠹⣿⣧⣀⠀⠀⠀⠀⡀⣴ ⢘⡙
⠉⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⢿⠗⠂⠄⠀⣴⡟⠀⠀.",Positive
10,The GOAT,Positive
10,"classic 
good
childhood",Positive
10,good!,Positive
10,This game killed arena shooters genre and founded it's won.,Positive
10,"Good game, this version NOT allows to add bots, u must use third software party to add",Positive
10,"Incredible game. 
In fact it's better than csgo in terms of community and cheaters. 
Old game but very nostalgic.",Positive
10,Not bad,Positive
10,childhood.,Positive
10,The game everyone's dad played back in the day,Positive
10,:D,Positive
10,door stuck,Positive
10,top 10 games ever,Positive
10,Nice Game,Positive
10,Swietna gra <3,Positive
10,1 word. Amazing.,Positive
10,the zombies are coming,Positive
10,The best game ever.I appreciate dust 2 is still remaining,Positive
10,All-time favorite,Positive
10,shoot people and they die,Positive
10,"Very nice mostly when nostalgia hits in xD
",Positive
10,very good,Positive
10,"kocham
",Positive
10,good,Positive
10,بجنن,Positive
10,Why are you even looking as this just play the game while it's alive,Positive
10,GGWP Nice game,Positive
10,this game is amazing,Positive
10,10-Oct,Positive
10,cs 1.6 is goood,Positive
10,"Nostialgic, love this game.",Positive
10,good game,Positive
10,Still Alive? ;),Positive
10,"shesh
",Positive
10,nice game,Positive
10,gg,Positive
10,"The game that started it all 25 years ago.

It defined our current understanding of E-Sports and Team focused, tactical based gaming in online and offline scenarios all over the world, uniting different cultures and crushing stereotypes!
;)",Positive
10,Many years passed and I still come back to this gem,Positive
10,.......................,Positive
10,nice,Positive
10,"Better than csgo
",Positive
10,counter strike had been one of the top first person shooter games for PC since the early 2000s,Positive
10,"One of the best old shooting games I've ever played :D
",Positive
10,Fun to play with friends,Positive
10,good,Positive
10,shoot,Positive
10,I need help.. I just bought this game and was trying to look through setting and i enabled the wide-screen mode and i can't no longer change it back and I cant even play it due to the screen being too wide,Positive
10,The Classic,Positive
10,Legendary game,Positive
10,okk,Positive
10,Good,Positive
10,yes,Positive
10,memorable,Positive
10,Awesome!,Positive
10,is very gud,Positive
10,good,Positive
10,Pew Pew,Positive
10,bom,Positive
10,It's a classic,Positive
10,old but gold,Positive
10,nice,Positive
10,good g,Positive
10,The classic,Positive
10,"good old times,g.old. game",Positive
10,nice game,Positive
10,best game of valve,Positive
10,best game eune,Positive
10,One of the worst game franchises ever created but this installment is okay,Positive
10,+,Positive
10,noice,Positive
10,og,Positive
10,"Truly a piece of pc gaming history. The best LAN game ever. Still has active servers and players in 2022. Worth buying if you were too young to experience the prime days? It's debatable, its graphics and game mechanics is a bit outdated nowdays but still a fun game.",Positive
10,old school,Positive
10,top memories:),Positive
10,.,Positive
10,I like this game and every gamemode have it,Positive
10,Jó cuc,Positive
10,Nostalgic ig,Positive
10,v:,Positive
10,"cs 1.6 is love, cs 1.6 is life",Positive
10,<3,Positive
10,best og game,Positive
10,old but gold,Positive
10,like play cs 1.6 good :3,Positive
10,best fps game ever,Positive
10,It's a shit game,Positive
10,the best game,Positive
10,Old but Gold,Positive
10,Good Game!,Positive
10,The best game of all time. I play like 10 years and not bored of playing. Better than the new shooter games. This game made me real,Positive
10,"This an epic game, this game will never die!",Positive
10,Hide n seek <3,Positive
10,The game of my childhood. I love it.,Positive
10,GG,Positive
10,"⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿ ⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿ ⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿ ⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿ ⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿ ⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿ ⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿ ⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼ ⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼ ⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿ ⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿ ⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿ ⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿ ⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿ ⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
",Positive
10,Это все ради значка,Positive
10,"My review criteria:
Masterpiece
Very good
Good
Mid
Bad
___

This game earns:
Good",Positive
10,Very nice,Positive
10,"Language is never enough to compliment this one of the greatest video games those made history,  and its name should be remembered forever.",Positive
10,Counter-Strike.,Positive
10,"cant buy skins, cases, keys, stickers - gaben cant steal our money
10/10 would play again",Positive
10,supr,Positive
